Municipio,Latitud,Longitud,Nombre,Categoría,Distancia,Dirección
alpedrete,40.6599005,-4.0251223,Maná,restaurantes,15,"Calle de la Constitución, 2, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,Restaurante Maná,restaurantes,26,"Plaza de la Constitución, 1, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,Cafetería Montablanc,restaurantes,36,"Calle Colmenillas, 4, 28430 Alpedrete Madrid"
alpedrete,40.6599005,-4.0251223,La Casa de Cano,restaurantes,49,"Plaza Vicente Guillen Zamorano, 4, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,El Pollo Dorado II,restaurantes,53,"Plaza de la Constitución, 1, 28430 Alpedrete Madrid"
alpedrete,40.6599005,-4.0251223,El Cabrero,restaurantes,59,"Calle de San Juan, 10, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,La Antigua Esquina,restaurantes,63,"Avenida de los Canteros, 2, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,El Chigre de Alpedrete,restaurantes,75,"Avenida Canteros, 2 (Calle navillas), 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,La Tabernita del Mimo,restaurantes,81,"Plaza Vicente Guillen Zamorano, 2, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,Kekema,restaurantes,82,"Pasaje de la Pozuela, 2, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,Colegio de Registradores de la Propiedad,universidades,116,"Calle Real, 1, 28430 Alpedrete Madrid"
alpedrete,40.6599005,-4.0251223,Escuela Infantil el Nogal,universidades,396,"Calle Santa Quiteria, 28 Bajo, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,Cafetería Montablanc,bares,36,"Calle Colmenillas, 4, 28430 Alpedrete Madrid"
alpedrete,40.6599005,-4.0251223,El Gato Pardo,bares,48,"Calle San Juan, 9, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,La Casa de Cano,bares,49,"Plaza Vicente Guillen Zamorano, 4, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,El Cabrero,bares,59,"Calle de San Juan, 10, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,El Chigre de Alpedrete,bares,75,"Avenida Canteros, 2 (Calle navillas), 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,Kekema,bares,82,"Pasaje de la Pozuela, 2, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,Sabor Bohemio,bares,99,"Avenida de los Canteros, 14, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,El Refugio de la Vega,bares,127,"Calle de la Pozuela, 3, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,El cuñao pinchos,bares,150,"Plaza de la Villa, 2, 28430 Alpedrete Comunidad de Madrid"
alpedrete,40.6599005,-4.0251223,Rockola,bares,303,"Avenida Canteros, 13, 28430 Alpedrete Comunidad de Madrid"
ambite,40.3289723,-3.1812115,Bar la estación,restaurantes,420,"Camino de Valdemera, 441, 28580 Ambite Comunidad de Madrid"
anchuelo,40.4653862,-3.2689196,MesÓn Lopez,restaurantes,51,"Plaza de la Constitución, s/n, 28818 Anchuelo Comunidad de Madrid"
anchuelo,40.4653862,-3.2689196,Bar cafetería NINO,restaurantes,71,"Plaza de la Constitucion, 3, 28818 Anchuelo Madrid"
anchuelo,40.4653862,-3.2689196,Inmaculada Anchuelo Diaz,restaurantes,90,"Travesia del Olmo, s/n, 28818 Anchuelo Madrid"
anchuelo,40.4653862,-3.2689196,Bar cafetería NINO,bares,71,"Plaza de la Constitucion, 3, 28818 Anchuelo Madrid"
aranjuez,40.03221,-3.6039604,Parque Farnesio,parques,249,Aranjuez Comunidad de Madrid
aranjuez,40.03221,-3.6039604,Parque Infantil Isabel de Farnesio,parques,261,
aranjuez,40.03221,-3.6039604,Parque Pavia,parques,393,"Antigua carretera andalucia, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Fuente del Negro,parques,514,Aranjuez Comunidad de Madrid
aranjuez,40.03221,-3.6039604,Parque Infantil,parques,701,28300 Aranjuez Comunidad de Madrid
aranjuez,40.03221,-3.6039604,Pooh y Sus Amigos Aranjuez,parques,702,"Calle San Fernando, 88, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Fuente del Reloj,parques,736,Aranjuez Comunidad de Madrid
aranjuez,40.03221,-3.6039604,Parque Pozo de las Nieves,parques,832,
aranjuez,40.03221,-3.6039604,Parque Glorieta Nuevo Aranjuez,parques,911,Aranjuez
aranjuez,40.03221,-3.6039604,Entre Duendes y Hadas,parques,1055,"Calle Santa Inés Nº 13, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,La Felipa,restaurantes,35,"Calle Stuart, 93, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Restaurante Imperial,restaurantes,61,"Calle de Postas, 29, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Patio del Mercado,restaurantes,63,"Plaza Constitución, s/n, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,"Burgos Izquierdo, M",restaurantes,64,"Carretera Aranjuez-Brea de Tajo, Km 5, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Café de Abastos,restaurantes,71,"Calle Abastos, 56, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Bonavia,restaurantes,74,"Calle Postas, 20, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Churrerias Veloso,restaurantes,80,"Calle Abastos, 62, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Chumy Restaurante,restaurantes,80,"Calle de Abastos, 65, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Voy Volando Aranjuez,restaurantes,90,"Calle de Postas, 37, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Casa José,restaurantes,100,"Calle de Abastos, 32 (C/Andalucía), 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Centro de Estudios Superiores Felipe II,universidades,102,"Calle del Almibar, 81, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Universidad Complutense Centro de Estudios Superiores Felipe II,universidades,188,"Calle Capitán, 39, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Sala de Estudio del Isabel de Farnesio,universidades,193,"Calle del Capitán Angosto Gómez Castrillón, 39, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Cursos de Verano de la URJC,universidades,531,"Calle Valeras, 22, Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,La Barraca Teatro Popular,universidades,618,"Calle de Montesinos, 10, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Centro de Estudios Superiores Felipe II,universidades,858,"Calle de San Pascual, 0, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Residencia de Estudiantes en Aranjuez,universidades,1435,"Monasterio de el Escorial Urbanización Ciud. las Artes, 1, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,ALOHA - Residencia de Estudiantes en Aranjuez,universidades,1450,"Calle Monasterio de el Escorial, 1, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,La Croqueterie,bares,31,"Puesto, 86, 28380 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Bar Casa Jacinto,bares,35,"Calle Stuart, 93, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Casa Pablete,bares,65,"Calle Stuart, 108, 28300 Aranjuez Madrid"
aranjuez,40.03221,-3.6039604,Café de Abastos,bares,71,"Calle Abastos, 56, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,La Arancetana,bares,96,"Calle Stuart, 111, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Habana cafe,bares,104,"Carretera Andalucía, 11, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Contrapunto Cafe Jazz,bares,115,"Carretera de Andalucía, 9, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Seis Reales,bares,122,"Calle Postas, 3, Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Lizarran Aranjuez,bares,133,"Calle de Stuart, 59, 28300 Aranjuez Comunidad de Madrid"
aranjuez,40.03221,-3.6039604,Gestion Hostelera la Almazara,bares,141,"Calle Almibar, 94, 28300 Aranjuez Madrid"
arganda-del-rey,40.3007708,-3.4380688,Parque Natural las Lagunas,parques,26,"Carretera Chinchón M-313, Km 1,8, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Parque Mirador,parques,479,28500 Arganda del Rey Comunidad de Madrid
arganda-del-rey,40.3007708,-3.4380688,Recinto Ferial Arganda,parques,576,Arganda del Rey Comunidad de Madrid
arganda-del-rey,40.3007708,-3.4380688,Parque de arganda,parques,627,Comunidad de Madrid
arganda-del-rey,40.3007708,-3.4380688,Parque Goleta,parques,757,
arganda-del-rey,40.3007708,-3.4380688,Parque Adolfo Suárez,parques,832,28500 Arganda del Rey Comunidad de Madrid
arganda-del-rey,40.3007708,-3.4380688,Parque Infantil,parques,1245,
arganda-del-rey,40.3007708,-3.4380688,Parque infantil,parques,1567,Arganda del Rey Comunidad de Madrid
arganda-del-rey,40.3007708,-3.4380688,Don Lito,restaurantes,9,"Pza.Constitución, 5, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Productos Codan,restaurantes,26,"Camino de la Galeana, s/n, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,La Tertulia,restaurantes,33,"Tiendas, 6, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Bar el Geta,restaurantes,60,"Plaza de la Solanilla, 12 (Pl. del Ayuntamiento), 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Cisne,restaurantes,82,"Plaza Solanilla, 6, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Burger Plaza,restaurantes,199,"Plaza Solanilla, 9, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Cerveceria Rangel,restaurantes,264,"Calle Colonia los Almendros, s/n, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,AporpizzA,restaurantes,307,"Avenida Miguel de Cervantes, 126, 16400 Tarancón Castilla-La Mancha"
arganda-del-rey,40.3007708,-3.4380688,Danebora,restaurantes,341,"Carretera de Loeches, s/n, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Cafetería Marcos,restaurantes,346,"Calle de las Heras, 11, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Biblioteca Municipal Pablo Neruda,universidades,21,"Tiendas, s/n, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Colegio Oficial de Farmaceuticos de Madrid,universidades,303,"Avenida Instituto, 5 Bajo, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Centro Madrid-Arganda del Rey-UNED,universidades,345,"Cno. Molino, 8, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Colegio de Registradores de la Propiedad,universidades,546,"Calle Virgen del Pilar, 2, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Registro de la Propiedad Número 2,universidades,649,"Avenida el Ejército, 32, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Registro de la propiedad de arganda del rey nâº1,universidades,771,"Cortinas de Cervantes, 10, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Colegio de Abogados de Alcala de Henares,universidades,775,"Camino del Molino, 3, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Bar el Geta,bares,60,"Plaza de la Solanilla, 12 (Pl. del Ayuntamiento), 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Isabel Garcia Salvanes,bares,222,"Calle San Juan, 47, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Cerveceria Rangel,bares,264,"Calle Colonia los Almendros, s/n, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,"La Telefonica by D'Paris, Arganda",bares,272,"Calle del Avenida María, 2, 28500  Madrid"
arganda-del-rey,40.3007708,-3.4380688,Bar Cantabrico,bares,275,"Carretera Loeches, 6, 28500 Arganda del Rey Madrid"
arganda-del-rey,40.3007708,-3.4380688,Ëvano café,bares,387,"Avenida del Ejército, 3, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Fradepizza,bares,392,"Calle de los Angeles, 10, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,100 Montaditos,bares,413,"Avenida del Ejército, 12 (María Zambrano), 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Cafeteria Emiliano,bares,461,"Carretera de Loeches, 33, 28500 Arganda del Rey Comunidad de Madrid"
arganda-del-rey,40.3007708,-3.4380688,Jovi,bares,461,"Avenida del Ejército, 5, 28500 Arganda del Rey Madrid"
arroyomolinos,39.1855991,-6.1630632,Quesos Artesanos Gutierrez Cantero,restaurantes,238,"Hernán Cortés, 45, 10161 Arroyomolinos Extremadura"
atazar-el,40.9343489,-3.4710919,Meson Elathazar,restaurantes,34,"Avenida Presa de el Atazar, 1, El Atazar Comunidad de Madrid"
atazar-el,40.9343489,-3.4710919,Los Riscos el Atazar,restaurantes,80,"Calle de la Iglesia, 3, 28189 El Atazar Comunidad de Madrid"
atazar-el,40.9343489,-3.4710919,Meson Elathazar,bares,34,"Avenida Presa de el Atazar, 1, El Atazar Comunidad de Madrid"
atazar-el,40.9343489,-3.4710919,Los Riscos el Atazar,bares,80,"Calle de la Iglesia, 3, 28189 El Atazar Comunidad de Madrid"
batres,40.2091393,-3.9215947,Plaza Arenal,parques,74,Comunidad de Madrid
batres,40.2091393,-3.9215947,Castillo de Batres,restaurantes,259,"Crta. M-404, 28976 Batres Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,Parque,parques,703,28490 Becerril de la Sierra Comunidad de Madrid
becerril-de-la-sierra,40.7163374,-3.9890681,Parque de la Tejera,parques,1950,28490 Becerril de la Sierra Comunidad de Madrid
becerril-de-la-sierra,40.7163374,-3.9890681,Cafetería Spiegel,restaurantes,16,"Plaza de la Constitucion, 13, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La Planchita de los Nachos,restaurantes,27,"Calle de Alfonso XII, 6, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,Dehesa del Guerrero,restaurantes,32,"Calle Cebales, 1, 28490 Becerril de la Sierra Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La Taberna de los Cerros,restaurantes,34,"Calle de Bilbao, 12, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,Las Cadenas,restaurantes,54,"Alfonso XII, 5, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La Maliciosa,restaurantes,68,"Avenida Calvo Sotelo, 4, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,Las Terrazas,restaurantes,113,"San Sebastián, 3, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,El Albero,restaurantes,119,"Orense, 11, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La GastroCerveceria,restaurantes,142,"Paseo de San Sebastián, 12, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La Taberna de Becerril,restaurantes,145,"Paseo San Sebastián, 5, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,Cafetería Spiegel,bares,16,"Plaza de la Constitucion, 13, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La Planchita de los Nachos,bares,27,"Calle de Alfonso XII, 6, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La Taberna de los Cerros,bares,34,"Calle de Bilbao, 12, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La Maliciosa,bares,68,"Avenida Calvo Sotelo, 4, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La Taberna de Becerril,bares,145,"Paseo San Sebastián, 5, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,Cafeteria Santos,bares,151,"Calle del Estudiante, 3, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,La Nueva Fragua,bares,164,"Calle Estudiantes, 6, 28490 Becerril de la Sierra Comunidad de Madrid"
becerril-de-la-sierra,40.7163374,-3.9890681,El Cigarral,bares,560,"Avenida Calvo Sotelo, s/n, 28490 Becerril de la Sierra Madrid"
belmonte-de-tajo,40.1336305,-3.3398654,Pub Gernica,restaurantes,278,"Calle Encomienda, 66, 28390 Belmonte de Tajo Comunidad de Madrid"
berrueco-el,40.8889705,-3.5614344,Restaurante el Molino,restaurantes,85,"Calle de la Calzada, 17, 28192 El Berrueco Comunidad de Madrid"
berrueco-el,40.8889705,-3.5614344,Dento Do Eido,restaurantes,117,"Carretera del Berrueco-Cervera, Km 2, El Berrueco Madrid"
berrueco-el,40.8889705,-3.5614344,El Picachuelo,restaurantes,263,"Carretera el Berrueco-Cervera, Km 1, 28192 El Berrueco Comunidad de Madrid"
berrueco-el,40.8889705,-3.5614344,Restaurante el Picachuelo,restaurantes,1656,"Carretera el Berrueco-Cervera, Km 1500, 28192 El Berrueco Comunidad de Madrid"
berrueco-el,40.8889705,-3.5614344,Bar Ali,bares,60,"Calle Real, 35, 28192 El Berrueco Comunidad de Madrid"
berzosa-del-lozoya,40.9757802,-3.5236736,Bar Tere,restaurantes,89,"Calle Llano de la Huerta, 0, 16892 Cañizares Cuenca"
berzosa-del-lozoya,40.9757802,-3.5236736,Bar la Plaza,restaurantes,1914,"Real, s/n, 40313 Torreadrada Segovia"
berzosa-del-lozoya,40.9757802,-3.5236736,Posada de Serrada,restaurantes,1941,"Plaza de la Constitución, 2, 28195 Serrada Comunidad de Madrid"
berzosa-del-lozoya,40.9757802,-3.5236736,Bar Tere,bares,89,"Calle Llano de la Huerta, 0, 16892 Cañizares Cuenca"
berzosa-del-lozoya,40.9757802,-3.5236736,Bar la Plaza,bares,1914,"Real, s/n, 40313 Torreadrada Segovia"
boadilla-del-monte,40.4053485,-3.8764663,Diveruca,parques,98,"Avenida del Generalísimo Nº 25, 28660 Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,Parque Juan Pablo II,parques,304,Boadilla del Monte Comunidad de Madrid
boadilla-del-monte,40.4053485,-3.8764663,Parque de el Nacedero,parques,352,28660 Boadilla del Monte Comunidad de Madrid
boadilla-del-monte,40.4053485,-3.8764663,Parque Boadilla Centro,parques,434,
boadilla-del-monte,40.4053485,-3.8764663,Parque Santillana del Mar,parques,524,28660 Boadilla del Monte Comunidad de Madrid
boadilla-del-monte,40.4053485,-3.8764663,Parque Palacio Boadilla,parques,529,
boadilla-del-monte,40.4053485,-3.8764663,Parque la Alberca,parques,621,Alberca
boadilla-del-monte,40.4053485,-3.8764663,Parque Victoria Rubio,parques,1360,Rubio
boadilla-del-monte,40.4053485,-3.8764663,Parque Gregorio Marañón,parques,1380,"Gregorio Marañon, Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,Zona de Juegos Siglo XXI,parques,1478,
boadilla-del-monte,40.4053485,-3.8764663,Cafetería Boadilla,restaurantes,47,"Plaza Cruz, 5, 28660 Boadilla del Monte Madrid"
boadilla-del-monte,40.4053485,-3.8764663,Morgano Crafted Beers,restaurantes,63,"Calle del Álamo, 2, 28660 Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,La Barbacana,restaurantes,92,"Avenida de Adolfo Suárez, 14, 28660 Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,El Palacio de Boadilla,restaurantes,92,"Avenida del Generalísimo, 14, 28660 Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,Bar de Tapas la Marina,restaurantes,104,"Calle de la Vega, 1, 28660 Boadilla del Monte Madrid"
boadilla-del-monte,40.4053485,-3.8764663,La Lonja de Boadilla,restaurantes,132,"Calle García Noblejas, 5, 28660 Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,La Casona de Boadilla,restaurantes,135,"Calle Buenavista, 7, Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,La Lonja de Boadilla,restaurantes,179,"Avenida del Generalísimo, 31, 28660 Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,Il Forno di Boadilla,restaurantes,194,"Calle de los Mártires, 4, 28660 Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,Cafetería Restaurante Delicias,restaurantes,209,"Calle Convento, 3, 28660 Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,Museo Historico de la Informatica,universidades,344,"Calle Campus de Montegancedo, 0, 28660 Boadilla del Monte Comunidad de Madrid"
boadilla-del-monte,40.4053485,-3.8764663,Colegio de Registradores de la Propiedad,universidades,655,"Avenida Nuevo Mundo, 8 Bajo, 28660 Boadilla del Monte Madrid"
boadilla-del-monte,40.4053485,-3.8764663,Colegio Oficial de Farmaceuticos de Madrid,universidades,936,"Avenida Isabel de Farnesio, 24, 28660 Boadilla del Monte Madrid"
